,HomePlanet,CryoSleep,Destination,Age,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Solo,TotalSpent,NoSpendings,Cabin_deck,Cabin_side,Cabin_region1,Cabin_region2,Cabin_region3,Cabin_region4,Cabin_region5,Cabin_region6,Cabin_region7,First_name,Last_name,FamilySize
6253,Earth,False,PSO J318.5-22,22.0,0.0,115.0,273.0,167.58786446020488,218.0,True,773.5878644602049,0,G,S,0,0,0,1,0,0,0,Allie,Smalls,0
6437,Mars,False,TRAPPIST-1e,27.0,20.0,0.0,1000.0,36.0,0.0,True,1056.0,0,D,S,1,0,0,0,0,0,0,Slig,Conie,7
2691,Earth,False,TRAPPIST-1e,28.0,0.0,93.0,1282.0,0.0,0.0,True,1375.0,0,F,P,0,1,0,0,0,0,0,Brene,Hanner,12
1799,Europa,True,TRAPPIST-1e,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,1,A,S,1,0,0,0,0,0,0,Nesham,Assibler,4
2820,Mars,False,TRAPPIST-1e,32.0,2616.0,0.0,2.0,5.0,0.0,True,2623.0,0,F,S,0,1,0,0,0,0,0,Nilly,Purle,6
4242,Europa,True,TRAPPIST-1e,25.0,0.0,0.0,0.0,0.0,0.0,False,0.0,1,B,S,1,0,0,0,0,0,0,Gemmark,Crueld,5
3404,Europa,True,55 Cancri e,38.0,0.0,0.0,0.0,0.0,0.0,False,0.0,1,B,S,1,0,0,0,0,0,0,Betenar,Poselfle,4
5696,Earth,False,TRAPPIST-1e,18.0,0.0,0.0,0.0,1.0,827.0,False,828.0,0,E,P,0,1,0,0,0,0,0,Doria,Morsentley,4
8169,Earth,False,TRAPPIST-1e,62.0,0.0,592.0,164.0,0.0,0.0,False,756.0,0,G,P,0,0,0,0,1,0,0,Franda,Fulloydez,14
8043,Europa,True,TRAPPIST-1e,28.0,0.0,0.0,0.0,0.0,0.0,False,0.0,1,C,S,0,1,0,0,0,0,0,Mera,Netshaless,5
5719,Earth,False,TRAPPIST-1e,18.0,33.0,0.0,455.0,167.0,48.0,True,703.0,0,F,S,0,0,0,1,0,0,0,Aliedy,Jacostaney,9
115,Mars,True,TRAPPIST-1e,24.0,0.0,0.0,0.0,0.0,0.0,True,0.0,1,F,P,1,0,0,0,0,0,0,Bees,Sacre,3
7970,Earth,False,TRAPPIST-1e,20.0,153.478672985782,0.0,0.0,327.0,0.0,True,480.478672985782,0,F,P,0,0,0,0,0,1,0,Denis,Hopez,6
5277,Earth,True,TRAPPIST-1e,28.0,0.0,0.0,0.0,0.0,0.0,True,0.0,1,G,P,0,0,0,1,0,0,0,Jaye,Sterson,5
1973,Earth,False,TRAPPIST-1e,33.0,235.0,2.0,1.0,650.0,0.0,True,888.0,0,G,P,0,1,0,0,0,0,0,Sylvin,Haynardy,4
7303,Mars,False,TRAPPIST-1e,26.0,1333.0,0.0,50.0,0.0,0.0,True,1383.0,0,F,S,0,0,0,0,1,0,0,Blech,Depie,2
8033,Earth,True,PSO J318.5-22,39.0,0.0,0.0,0.0,0.0,0.0,False,0.0,1,G,P,0,0,0,0,1,0,0,Eriana,Mcbriggins,4
1938,Europa,False,TRAPPIST-1e,24.0,1289.0,3343.0,0.0,4996.0,729.0,False,10357.0,0,D,S,1,0,0,0,0,0,0,Sadir,Alaring,7
673,Earth,True,TRAPPIST-1e,18.0,0.0,0.0,0.0,0.0,0.0,True,0.0,1,G,S,1,0,0,0,0,0,0,Brank,Estein,0
3511,Earth,False,TRAPPIST-1e,20.0,0.0,136.6765498652291,422.0,0.0,0.0,False,558.6765498652292,0,F,P,0,0,1,0,0,0,0,Tany,Castron,5
7738,Earth,False,55 Cancri e,19.0,84.0,4.0,4.0,629.0,0.0,False,721.0,0,F,S,0,0,0,0,0,1,0,Allena,Daviddley,5
4260,Earth,False,TRAPPIST-1e,20.0,631.0,93.0,0.0,0.0,0.0,False,724.0,0,F,P,0,0,0,1,0,0,0,Randa,Cardners,8
3715,Earth,False,PSO J318.5-22,40.0,0.0,0.0,310.0,1.0,421.0,False,732.0,0,F,P,0,0,1,0,0,0,0,Charly,Casonston,18
350,Earth,False,55 Cancri e,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,1,G,S,1,0,0,0,0,0,0,Cliney,Simpsonks,7
7185,Earth,True,PSO J318.5-22,49.0,0.0,0.0,0.0,0.0,0.0,True,0.0,1,G,S,0,0,0,0,1,0,0,Alber,Puckenton,7
1924,Earth,True,PSO J318.5-22,18.0,0.0,0.0,0.0,0.0,0.0,False,0.0,1,G,P,0,1,0,0,0,0,0,Philia,Hanghanson,5
1221,Earth,False,55 Cancri e,27.0,1.0,299.0,1.0,380.0,13.0,True,694.0,0,F,S,1,0,0,0,0,0,0,Loria,Robins,5
3922,Earth,False,55 Cancri e,19.0,558.0,0.0,353.0,0.0,8.0,True,919.0,0,F,P,0,0,1,0,0,0,0,Thel,Wilsoney,10
5245,Earth,True,TRAPPIST-1e,3.0,0.0,0.0,0.0,0.0,0.0,False,0.0,1,G,S,0,0,0,1,0,0,0,Bertle,Vandan,12
387,Europa,False,55 Cancri e,20.0,2.0,10116.0,0.0,2.0,225.0,False,10345.0,0,A,S,1,0,0,0,0,0,0,Aino,Ineysive,2
3547,Mars,True,TRAPPIST-1e,54.0,0.0,0.0,0.0,0.0,0.0,False,0.0,1,F,P,0,0,1,0,0,0,0,Fisps,Frasp,7
1337,Earth,True,TRAPPIST-1e,27.0,0.0,0.0,0.0,0.0,0.0,True,0.0,1,G,P,1,0,0,0,0,0,0,Therie,Macdonadows,2
4850,Earth,False,TRAPPIST-1e,21.0,582.0,0.0,0.0,148.0,53.0,True,783.0,0,G,P,0,0,1,0,0,0,0,Andice,Maystuarey,4
6282,Earth,False,PSO J318.5-22,39.0,0.0,69.0,29.0,424.0,18.0,True,540.0,0,G,P,0,0,0,1,0,0,0,Amyra,Hersons,6
4547,Earth,False,TRAPPIST-1e,52.0,1.0,13.0,3.0,0.0,700.0,True,717.0,0,F,S,0,0,0,1,0,0,0,Andine,Mcphernard,7
5290,Europa,True,TRAPPIST-1e,35.0,0.0,0.0,0.0,0.0,0.0,False,0.0,1,C,P,1,0,0,0,0,0,0,Dyonevi,Matoltuble,5
3205,Earth,False,TRAPPIST-1e,29.0,0.0,4.0,0.0,0.0,904.0,True,908.0,0,G,S,0,1,0,0,0,0,0,Virgie,Chardsons,4
7246,Europa,False,TRAPPIST-1e,44.0,18.0,1451.0,0.0,279.0,64.0,False,1812.0,0,A,S,1,0,0,0,0,0,0,Alamin,Obsentork,2
5046,Mars,False,TRAPPIST-1e,14.0,246.0,0.0,2153.0,0.0,0.0,True,2399.0,0,D,P,1,0,0,0,0,0,0,Coakey,Nanie,4
3418,Mars,True,TRAPPIST-1e,19.0,0.0,0.0,0.0,0.0,0.0,True,0.0,1,F,P,0,0,1,0,0,0,0,Wealke,Ica,3
6540,Earth,False,TRAPPIST-1e,39.0,130.0,741.0,0.0,0.0,0.0,False,871.0,0,F,S,0,0,0,0,1,0,0,Vana,Acobson,4
1734,Earth,False,TRAPPIST-1e,65.0,5.0,317.0,143.53303964757708,0.0,123.0,True,588.5330396475771,0,G,S,1,0,0,0,0,0,0,Jaimez,Tuckers,4
8063,Europa,True,TRAPPIST-1e,16.0,0.0,0.0,0.0,0.0,0.0,False,0.0,1,B,S,0,1,0,0,0,0,0,Jihonon,Resendent,4
3191,Europa,False,TRAPPIST-1e,17.0,0.0,0.0,0.0,0.0,0.0,False,0.0,1,B,S,1,0,0,0,0,0,0,Alrais,Modent,4
6102,Earth,True,TRAPPIST-1e,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,1,G,P,0,0,0,1,0,0,0,Elicey,Domington,15
1253,Mars,False,TRAPPIST-1e,30.0,1450.0,0.0,428.072,0.0,1147.0,False,3025.072,0,F,S,1,0,0,0,0,0,0,Wales,Gelte,4
6573,Earth,False,TRAPPIST-1e,20.0,559.0,0.0,83.0,112.0,0.0,True,754.0,0,G,S,0,0,0,1,0,0,0,Shaele,Ewiseston,9
21,Earth,True,TRAPPIST-1e,1.0,0.0,0.0,0.0,0.0,0.0,False,0.0,1,E,S,1,0,0,0,0,0,0,Almary,Brantuarez,7
6910,Earth,False,TRAPPIST-1e,47.0,2916.0,0.0,14.0,63.0,0.0,True,2993.0,0,F,P,0,0,0,0,0,1,0,France,Barbes,13
3107,Europa,False,TRAPPIST-1e,33.0,0.0,216.0,191.0,12062.0,59.0,False,12528.0,0,C,S,1,0,0,0,0,0,0,Toperon,Reming,6
3665,Mars,True,TRAPPIST-1e,56.0,0.0,0.0,0.0,0.0,0.0,False,0.0,1,F,S,0,0,1,0,0,0,0,Unknown,Flité,8
8562,Earth,False,TRAPPIST-1e,18.0,83.0,165.0,1.0,0.0,2002.0,True,2251.0,0,F,P,0,0,0,0,0,0,1,Thew,Holson,4
6037,Mars,False,PSO J318.5-22,21.0,435.0,0.0,422.0,16.0,0.0,True,873.0,0,F,unknown,0,0,0,0,1,0,0,Possh,Duncy,0
4790,Europa,True,55 Cancri e,25.0,0.0,0.0,0.0,0.0,0.0,False,0.0,1,C,S,1,0,0,0,0,0,0,Achiram,Ainatint,3
100,Earth,True,TRAPPIST-1e,23.0,0.0,0.0,0.0,0.0,0.0,False,0.0,1,G,S,1,0,0,0,0,0,0,Natald,Handertiz,9
8540,Earth,True,TRAPPIST-1e,16.0,0.0,0.0,0.0,0.0,0.0,True,0.0,1,G,P,0,0,0,0,1,0,0,Grette,Miltongson,5
3451,Mars,False,TRAPPIST-1e,45.0,48.0,1652.0,761.0,138.0,0.0,False,2599.0,0,F,S,0,0,1,0,0,0,0,All,Harta,3
3686,Mars,True,TRAPPIST-1e,41.0,0.0,0.0,0.0,0.0,0.0,True,0.0,1,F,S,0,0,1,0,0,0,0,Wheals,Peake,3
8156,Earth,False,55 Cancri e,23.0,0.0,247.0,1063.0,36.0,0.0,True,1346.0,0,F,S,0,0,0,0,0,1,0,Enrie,Bartines,8
604,Earth,False,TRAPPIST-1e,39.0,0.0,1496.0,0.0,140.0,383.0,True,2019.0,0,F,P,1,0,0,0,0,0,0,Patoya,Wolfaddox,8
4930,Europa,False,55 Cancri e,8.0,0.0,0.0,0.0,0.0,0.0,False,0.0,1,B,S,1,0,0,0,0,0,0,Sceleon,Pressive,5
4998,Earth,True,TRAPPIST-1e,20.0,0.0,0.0,0.0,0.0,0.0,True,0.0,1,G,S,0,0,1,0,0,0,0,Jessa,Greenez,3
4723,Mars,False,TRAPPIST-1e,35.0,1307.0,0.0,0.0,2.0,0.0,False,1309.0,0,F,S,0,0,0,1,0,0,0,Cakes,Bate,9
3868,Europa,True,TRAPPIST-1e,45.0,0.0,0.0,0.0,0.0,0.0,False,0.0,1,C,S,1,0,0,0,0,0,0,Acrabik,Lendly,3
7828,Earth,True,PSO J318.5-22,19.0,0.0,0.0,0.0,0.0,0.0,True,0.0,1,G,P,0,0,0,0,1,0,0,Amela,Hurchanney,6
1747,Europa,False,55 Cancri e,35.0,95.0,3441.0,0.0,391.0,318.0,False,4245.0,0,A,P,1,0,0,0,0,0,0,Krazet,Headfair,3
7845,Earth,False,TRAPPIST-1e,22.0,1.0,2.0,243.0,0.0,484.0,True,730.0,0,F,S,0,0,0,0,0,1,0,Gillie,Crosbornes,4
3310,Earth,True,TRAPPIST-1e,18.0,0.0,0.0,0.0,0.0,0.0,True,0.0,1,G,S,0,1,0,0,0,0,0,Natha,Clinantones,3
6844,Mars,True,TRAPPIST-1e,47.0,0.0,0.0,0.0,0.0,0.0,True,0.0,1,E,P,0,1,0,0,0,0,0,Cles,Wala,7
2051,Europa,False,55 Cancri e,26.0,26.0,4587.0,0.0,102.0,0.0,False,4715.0,0,B,P,1,0,0,0,0,0,0,Zinonon,Veriedeezy,4
4047,Mars,False,TRAPPIST-1e,25.0,412.0,0.0,567.0,775.0,0.0,False,1754.0,0,F,S,0,0,1,0,0,0,0,Oareel,Krake,4
7458,Europa,True,TRAPPIST-1e,18.0,0.0,0.0,0.0,0.0,0.0,False,0.0,1,B,P,1,0,0,0,0,0,0,Alrair,Bealvewd,5
2757,Europa,False,TRAPPIST-1e,26.0,2050.0,8525.0,0.0,270.0,636.0,True,11481.0,0,A,S,1,0,0,0,0,0,0,Izarfik,Holiabler,3
8668,Mars,True,TRAPPIST-1e,25.0,0.0,0.0,0.0,0.0,0.0,True,0.0,1,F,S,0,0,0,0,0,1,0,Melios,Kashe,7
7288,Mars,True,TRAPPIST-1e,25.0,0.0,0.0,0.0,0.0,0.0,False,0.0,1,F,S,0,0,0,0,1,0,0,Grawk,Casty,5
1179,Earth,False,PSO J318.5-22,27.0,0.0,138.3592493297587,0.0,0.0,0.0,True,138.3592493297587,0,F,S,1,0,0,0,0,0,0,Landa,Ewiseston,9
6874,Earth,False,55 Cancri e,22.0,0.0,642.0,0.0,52.0,0.0,True,694.0,0,F,P,0,0,0,0,0,1,0,Bland,Spentley,3
4720,Mars,False,TRAPPIST-1e,16.0,1285.0,23.541666666666668,14.0,1386.0,0.0,False,2708.541666666667,0,F,S,0,0,0,1,0,0,0,Jayrin,Bate,9
2173,Earth,True,PSO J318.5-22,57.0,0.0,0.0,0.0,0.0,0.0,True,0.0,1,G,P,0,1,0,0,0,0,0,Evendy,Estron,5
5576,Mars,False,TRAPPIST-1e,30.0,628.0,0.0,544.0,0.0,126.0,True,1298.0,0,E,S,0,1,0,0,0,0,0,Life,Queke,5
3808,Europa,True,TRAPPIST-1e,22.0,0.0,0.0,0.0,0.0,0.0,False,0.0,1,B,S,1,0,0,0,0,0,0,Diramak,Objeciane,5
4876,Earth,True,TRAPPIST-1e,14.0,0.0,0.0,0.0,0.0,0.0,True,0.0,1,G,P,0,0,1,0,0,0,0,Jeret,Berges,5
3745,Earth,True,TRAPPIST-1e,2.0,0.0,0.0,0.0,0.0,0.0,False,0.0,1,G,S,0,0,1,0,0,0,0,Becca,Wolfaddox,8
7794,Earth,False,TRAPPIST-1e,24.0,0.0,0.0,729.0,167.58786446020488,75.0,True,971.5878644602049,0,F,P,0,0,0,0,0,1,0,Royce,Leblanchez,4
7676,Earth,False,TRAPPIST-1e,18.0,0.0,0.0,662.0,30.0,0.0,True,692.0,0,F,S,0,0,0,0,0,1,0,Hary,Puckenton,7
2463,Europa,False,TRAPPIST-1e,55.0,0.0,815.0,1558.0,3.0,1334.0,False,3710.0,0,C,S,1,0,0,0,0,0,0,Alrais,Fordulgaug,5
7282,Europa,False,55 Cancri e,39.0,258.0,1541.0,0.0,961.9506802721088,621.0,False,3381.950680272109,0,B,S,0,1,0,0,0,0,0,Polari,Cousel,5
5801,Europa,False,TRAPPIST-1e,58.0,0.0,1073.0,96.58282208588957,803.0,988.0,False,2960.5828220858893,0,C,S,1,0,0,0,0,0,0,Pleions,Reedall,9
2881,Earth,False,TRAPPIST-1e,20.0,127.0,0.0,656.0,0.0,21.0,True,804.0,0,F,P,0,0,1,0,0,0,0,Jaye,Mcguirez,5
3292,Europa,True,55 Cancri e,28.0,0.0,0.0,0.0,0.0,0.0,True,0.0,1,A,S,1,0,0,0,0,0,0,Zosmas,Ineedeve,8
4690,Earth,True,TRAPPIST-1e,18.0,0.0,0.0,0.0,0.0,0.0,True,0.0,1,G,P,0,0,1,0,0,0,0,Dessie,Bulliamoses,4
2987,Mars,True,TRAPPIST-1e,43.0,0.0,0.0,0.0,0.0,0.0,True,0.0,1,F,S,0,0,1,0,0,0,0,Munda,Burte,0
6310,Mars,False,PSO J318.5-22,30.0,77.0,71.0,1147.0,0.0,0.0,False,1295.0,0,E,P,0,1,0,0,0,0,0,Sweal,Deva,5
5534,Mars,True,TRAPPIST-1e,30.0,0.0,0.0,0.0,0.0,0.0,False,0.0,1,F,P,0,0,0,0,1,0,0,Fispot,Nutca,4
7853,Earth,False,TRAPPIST-1e,25.0,0.0,0.0,0.0,788.0,3.0,True,791.0,0,E,S,0,1,0,0,0,0,0,Line,Vinozarks,9
5638,Mars,True,TRAPPIST-1e,27.0,0.0,0.0,0.0,0.0,0.0,True,0.0,1,E,S,0,1,0,0,0,0,0,Jetax,Jaf,2
4702,Mars,False,TRAPPIST-1e,26.0,1331.0,0.0,973.0,484.0,0.0,False,2788.0,0,D,P,1,0,0,0,0,0,0,Quan,Porté,4
6029,Earth,False,55 Cancri e,54.0,801.0,5.0,0.0,0.0,0.0,True,806.0,0,F,P,0,0,0,0,1,0,0,Dawne,Denashipson,3
4043,Earth,False,TRAPPIST-1e,48.0,2.0,0.0,83.0,589.0,233.0,True,907.0,0,G,P,0,0,1,0,0,0,0,Kimmie,Nobleyes,0
3466,Europa,True,TRAPPIST-1e,31.0,0.0,0.0,0.0,0.0,0.0,False,0.0,1,A,S,1,0,0,0,0,0,0,Luxonon,Scoudelle,9
4736,Mars,False,PSO J318.5-22,30.0,600.0,31.0,1.0,659.0,191.0,False,1482.0,0,F,S,0,0,0,1,0,0,0,Gork,Apie,8
6959,Earth,False,55 Cancri e,25.0,0.0,653.0,21.0,0.0,0.0,True,674.0,0,G,P,0,0,0,1,0,0,0,Iree,Strongers,7
1838,Earth,False,TRAPPIST-1e,43.0,0.0,0.0,0.0,1200.0,17.0,True,1217.0,0,F,P,0,1,0,0,0,0,0,Aarone,Fowlaney,4
3123,Europa,False,55 Cancri e,40.0,0.0,372.0,7.0,5.0,1467.0,True,1851.0,0,A,P,1,0,0,0,0,0,0,Zinon,Oilloody,4
1562,Earth,False,TRAPPIST-1e,21.0,0.0,0.0,218.0,109.0,5321.0,True,5648.0,0,G,P,1,0,0,0,0,0,0,Shally,Alest,3
3290,Mars,False,TRAPPIST-1e,36.0,1304.0,0.0,7.0,18.0,0.0,False,1329.0,0,F,S,0,0,1,0,0,0,0,Clow,Porki,4
6729,Europa,False,55 Cancri e,27.0,0.0,44.0,4761.0,5.0,41.0,False,4851.0,0,A,P,1,0,0,0,0,0,0,Altanin,Dedometeel,8
4515,Earth,True,PSO J318.5-22,16.0,0.0,0.0,0.0,0.0,0.0,True,0.0,1,G,S,0,0,1,0,0,0,0,Aude,Hendrewsons,4
7373,Mars,False,TRAPPIST-1e,23.0,1610.0,2.0,465.0,0.0,0.0,True,2077.0,0,E,P,0,1,0,0,0,0,0,Grioss,Cone,6
7666,Earth,True,TRAPPIST-1e,18.0,0.0,0.0,0.0,0.0,0.0,True,0.0,1,G,S,0,0,0,0,1,0,0,Sha,Weavesend,8
497,Earth,False,TRAPPIST-1e,22.0,0.0,5.0,0.0,320.0,352.0,True,677.0,0,G,P,1,0,0,0,0,0,0,Kylen,Staffersby,3
3945,Europa,True,TRAPPIST-1e,26.0,0.0,0.0,0.0,0.0,0.0,True,0.0,1,C,P,1,0,0,0,0,0,0,Sulabik,Covale,0
375,Europa,False,TRAPPIST-1e,60.0,0.0,7255.0,5952.0,1537.0,0.0,True,14744.0,0,C,P,1,0,0,0,0,0,0,Baton,Quelfly,5
5037,Mars,False,TRAPPIST-1e,31.0,2048.0,0.0,1040.0,136.0,0.0,True,3224.0,0,D,P,1,0,0,0,0,0,0,Hon,Cako,5
404,Mars,False,TRAPPIST-1e,32.0,2484.0,429.0,102.0,0.0,0.0,False,3015.0,0,D,P,1,0,0,0,0,0,0,Camonk,Curte,3
3778,Mars,True,TRAPPIST-1e,38.0,0.0,0.0,0.0,0.0,0.0,True,0.0,1,E,P,1,0,0,0,0,0,0,Froon,Kité,4
2467,Europa,True,55 Cancri e,26.0,0.0,0.0,0.0,0.0,0.0,False,0.0,1,C,S,1,0,0,0,0,0,0,Mesonon,Improus,4
93,Mars,True,TRAPPIST-1e,31.0,0.0,0.0,0.0,0.0,0.0,True,0.0,1,F,unknown,1,0,0,0,0,0,0,Book,Trad,3
3204,Earth,False,TRAPPIST-1e,42.0,1196.0,0.0,0.0,68.0,1.0,True,1265.0,0,F,S,0,0,1,0,0,0,0,Dorie,Hutchinton,4
6834,Europa,True,TRAPPIST-1e,40.0,0.0,0.0,0.0,0.0,0.0,False,0.0,1,C,P,1,0,0,0,0,0,0,Anchab,Arible,7
827,Europa,False,TRAPPIST-1e,41.0,3103.0,3.0,0.0,31.0,26.0,True,3163.0,0,D,S,1,0,0,0,0,0,0,Gollux,Reedall,9
4524,Earth,False,TRAPPIST-1e,44.0,22.0,1.0,0.0,864.0,0.0,True,887.0,0,G,P,0,0,1,0,0,0,0,Elinda,Miley,2
5985,Earth,False,55 Cancri e,2.0,0.0,0.0,0.0,0.0,0.0,False,0.0,1,G,S,0,0,0,1,0,0,0,Gailia,Jenson,11
6598,Europa,False,55 Cancri e,37.0,0.0,9965.0,0.0,5697.0,676.0,True,16338.0,0,C,S,1,0,0,0,0,0,0,Winon,Oilpfulle,2
6176,Earth,False,55 Cancri e,20.0,0.0,0.0,715.0,2.0,0.0,True,717.0,0,F,S,0,0,0,0,1,0,0,Breney,Garden,7
6862,Earth,False,TRAPPIST-1e,23.0,0.0,1.0,12.0,0.0,779.0,False,792.0,0,E,P,0,1,0,0,0,0,0,Gretty,Gardsondez,5
6995,Europa,True,TRAPPIST-1e,60.0,0.0,0.0,0.0,0.0,0.0,False,0.0,1,B,S,1,0,0,0,0,0,0,Sadalm,Clumshangs,7
2683,Mars,False,55 Cancri e,39.0,2127.0,64.55714285714286,23.0,0.0,0.0,True,2214.557142857143,0,E,S,1,0,0,0,0,0,0,Alls,Birte,3
2547,Earth,True,55 Cancri e,16.0,0.0,0.0,0.0,0.0,0.0,False,0.0,1,G,S,0,1,0,0,0,0,0,Molley,Hurles,6
691,Europa,False,55 Cancri e,54.0,0.0,0.0,0.0,0.0,0.0,True,0.0,1,B,unknown,1,0,0,0,0,0,0,Izarfik,Unconary,2
7528,Earth,True,PSO J318.5-22,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,1,G,S,0,0,0,0,1,0,0,Netty,Frazie,5
8192,Earth,False,TRAPPIST-1e,28.0,1.0,1484.0,210.0,0.0,5.0,True,1700.0,0,G,S,0,0,0,0,1,0,0,Vine,Danielps,3
1707,Earth,False,55 Cancri e,18.0,0.0,0.0,454.0,0.0,263.0,True,717.0,0,F,P,0,1,0,0,0,0,0,Allara,Cainghannon,5
7644,Earth,False,55 Cancri e,1.0,0.0,0.0,0.0,0.0,0.0,False,0.0,1,G,S,0,0,0,0,1,0,0,Lyne,Morelly,11
2003,Earth,True,55 Cancri e,13.0,0.0,0.0,0.0,0.0,0.0,True,0.0,1,G,S,0,1,0,0,0,0,0,Colly,Powery,11
1131,Europa,True,55 Cancri e,25.0,0.0,0.0,0.0,0.0,0.0,False,0.0,1,B,S,1,0,0,0,0,0,0,Solam,Presstic,5
8507,Earth,False,TRAPPIST-1e,8.0,0.0,0.0,0.0,0.0,0.0,False,0.0,1,G,P,0,0,0,0,1,0,0,Hanna,Clemondsey,12
2304,Earth,True,TRAPPIST-1e,52.0,0.0,0.0,0.0,0.0,0.0,True,0.0,1,G,P,0,1,0,0,0,0,0,Analdy,Bardina,5
5343,Europa,True,TRAPPIST-1e,61.0,0.0,0.0,0.0,0.0,0.0,True,0.0,1,E,S,0,1,0,0,0,0,0,Dabik,Mostedry,4
8020,Earth,False,TRAPPIST-1e,22.0,4.0,0.0,72.0,21.0,600.0,True,697.0,0,F,S,0,0,0,0,0,1,0,Marvey,Coopelandez,6
6246,Earth,False,55 Cancri e,41.0,635.0,0.0,7.0,0.0,0.0,False,642.0,0,E,P,0,1,0,0,0,0,0,Breney,Philloway,4
3395,Earth,True,TRAPPIST-1e,28.0,0.0,0.0,0.0,0.0,0.0,True,0.0,1,G,S,0,1,0,0,0,0,0,Lina,Frandriquez,2
7788,Earth,False,55 Cancri e,21.0,532.0,4.0,37.0,1.0,0.0,True,574.0,0,F,P,0,0,0,0,0,1,0,Gailia,Beckerson,5
1731,Earth,True,TRAPPIST-1e,2.0,0.0,0.0,0.0,0.0,0.0,False,0.0,1,G,S,1,0,0,0,0,0,0,Garley,Stannondez,8
6996,Earth,False,55 Cancri e,42.0,0.0,279.0,30.0,409.0,0.0,True,718.0,0,E,P,0,1,0,0,0,0,0,Gaylah,Hanner,12
2120,Earth,False,TRAPPIST-1e,22.0,0.0,0.0,0.0,10.0,778.0,True,788.0,0,E,S,1,0,0,0,0,0,0,Timmy,Hanner,12
606,Earth,False,TRAPPIST-1e,37.0,614.0,0.0,50.0,11.0,319.0,False,994.0,0,E,S,1,0,0,0,0,0,0,Millia,Powery,11
1671,Europa,True,55 Cancri e,15.0,0.0,0.0,0.0,0.0,0.0,True,0.0,1,B,S,1,0,0,0,0,0,0,Tauxon,Wincer,3
1971,Earth,True,55 Cancri e,16.0,0.0,0.0,0.0,0.0,0.0,True,0.0,1,G,S,0,1,0,0,0,0,0,Benda,Loway,12
4461,Mars,False,TRAPPIST-1e,6.0,0.0,0.0,0.0,0.0,0.0,False,0.0,1,F,P,0,0,0,1,0,0,0,Oslos,Bau,6
736,Europa,True,55 Cancri e,15.0,0.0,0.0,0.0,0.0,0.0,False,0.0,1,E,S,1,0,0,0,0,0,0,Halleth,Plegred,7
4122,Mars,False,55 Cancri e,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,1,F,S,0,0,1,0,0,0,0,Conk,Sepie,4
6980,Earth,False,TRAPPIST-1e,39.0,1.0,875.0,0.0,6.0,0.0,False,882.0,0,G,P,0,0,0,1,0,0,0,Race,Bardson,4
7452,Europa,False,TRAPPIST-1e,27.0,0.0,2318.0,1127.0,2423.0,115.0,False,5983.0,0,C,P,1,0,0,0,0,0,0,Azim,Geatenth,2
4776,Mars,True,TRAPPIST-1e,61.0,0.0,0.0,0.0,0.0,0.0,True,0.0,1,F,P,0,0,0,1,0,0,0,Coate,Snoff,6
7033,Earth,True,TRAPPIST-1e,15.0,0.0,0.0,0.0,0.0,0.0,True,0.0,1,G,S,0,0,0,0,1,0,0,Grette,Garrincent,5
5346,Earth,False,TRAPPIST-1e,12.0,0.0,0.0,0.0,0.0,0.0,False,0.0,1,G,P,0,0,0,1,0,0,0,Rayle,Farleyatton,7
4099,Europa,False,55 Cancri e,34.0,195.74237288135592,7221.0,0.0,288.0,2275.0,False,9979.742372881356,0,C,S,1,0,0,0,0,0,0,Spurim,Tionstious,4
292,Earth,True,PSO J318.5-22,13.0,0.0,0.0,0.0,0.0,0.0,True,0.0,1,G,S,1,0,0,0,0,0,0,Annya,Blange,4
4903,Mars,True,TRAPPIST-1e,30.0,0.0,0.0,0.0,0.0,0.0,True,0.0,1,E,S,0,1,0,0,0,0,0,Chrets,Sincy,2
7296,Earth,True,55 Cancri e,19.0,0.0,0.0,0.0,0.0,0.0,False,0.0,1,G,P,0,0,0,0,1,0,0,Nathy,Tranklinay,4
3969,Earth,False,TRAPPIST-1e,18.0,0.0,0.0,774.0,0.0,13.0,True,787.0,0,E,S,1,0,0,0,0,0,0,Kerryn,Mirezavis,8
8433,Earth,True,TRAPPIST-1e,25.0,0.0,0.0,0.0,0.0,0.0,False,0.0,1,F,S,0,0,0,0,0,1,0,Regory,Herreras,6
7396,Earth,True,TRAPPIST-1e,53.0,0.0,0.0,0.0,0.0,0.0,False,0.0,1,G,P,0,0,0,0,1,0,0,Joelan,Pughlinsons,4
8640,Earth,True,TRAPPIST-1e,20.0,0.0,0.0,0.0,0.0,0.0,False,0.0,1,G,P,0,0,0,0,1,0,0,Frey,Meyerthy,3
5763,Europa,False,TRAPPIST-1e,13.0,0.0,9.0,0.0,277.8018018018018,5648.0,False,5934.801801801802,0,C,P,1,0,0,0,0,0,0,Terons,Inghtal,8
1963,Mars,False,TRAPPIST-1e,29.0,216.0,10.0,611.0,594.0,0.0,False,1431.0,0,F,S,0,1,0,0,0,0,0,Milly,Kité,4
8010,Earth,True,TRAPPIST-1e,18.0,0.0,0.0,0.0,0.0,0.0,False,0.0,1,G,S,0,0,0,0,1,0,0,Toniel,Mirezavis,8
